report_date_as_yyyy_mm_dd,market_and_exchange_names,cftc_contract_market_code,open_interest_all,m_money_positions_long_all,m_money_positions_short_all,date,mm_net,mm_net_oi,chg4,crowd_pct,unwind4_pct
2014-06-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,378689,111795,73741,2014-06-10,38054,0.10048879159415774,-0.10718873322140987,0.14102564102564102,0.9743589743589743
2014-06-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,379843,113624,60065,2014-06-17,53559,0.14100299334198604,-0.0621990418583665,0.2564102564102564,0.8269230769230769
2014-06-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,392388,134571,34641,2014-06-24,99930,0.2546713966787975,0.1099147364240797,0.6089743589743589,0.03205128205128205
2014-07-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,401813,149227,23273,2014-07-01,125954,0.31346422340740593,0.2135482238156322,0.8269230769230769,0.0
2014-07-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,410992,154719,20943,2014-07-08,133776,0.3254953867715187,0.22500659517736094,0.8782051282051282,0.0
2014-07-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,408368,149260,27173,2014-07-15,122087,0.29896319006386396,0.15796019672187792,0.7948717948717948,0.01282051282051282
2014-07-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,405617,148121,22395,2014-07-22,125726,0.3099623536488855,0.05529095697008801,0.8333333333333334,0.1858974358974359
2014-07-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,374467,135724,27094,2014-07-29,108630,0.2900923178811484,-0.023371905526257508,0.7692307692307693,0.5961538461538461
2014-08-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,360342,123819,33140,2014-08-05,90679,0.25164704641701496,-0.07384834035450372,0.6025641025641025,0.8653846153846154
2014-08-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,368114,138357,21930,2014-08-12,116427,0.3162797394285466,0.017316549364682632,0.8717948717948718,0.3525641025641026
2014-08-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,366401,128398,25193,2014-08-19,103205,0.2816722661783128,-0.02829008747057271,0.7564102564102564,0.6153846153846154
2014-08-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,363608,118012,36830,2014-08-26,81182,0.223267914897362,-0.06682440298378642,0.5256410256410257,0.8333333333333334
2014-09-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,371515,116120,53202,2014-09-02,62918,0.16935520773050886,-0.08229183868650611,0.3333333333333333,0.8910256410256411
2014-09-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,384341,118708,58501,2014-09-09,60207,0.1566499540772387,-0.1596297853513079,0.3076923076923077,0.9871794871794872
2014-09-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,386080,113659,73364,2014-09-16,40295,0.10436956071280563,-0.1773027054655072,0.15384615384615385,0.9935897435897436
2014-09-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,385788,110427,80297,2014-09-23,30130,0.07809988905823924,-0.14516802583912275,0.07692307692307693,0.9743589743589743
2014-09-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,379874,111264,80341,2014-09-30,30923,0.08140330741245781,-0.08795190031805104,0.08333333333333333,0.8974358974358975
2014-10-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,380087,110064,80201,2014-10-07,29863,0.07856885397290621,-0.07808110010433249,0.08333333333333333,0.8589743589743589
2014-10-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,397855,123582,81386,2014-10-14,42196,0.10605873999321361,0.0016891792804079736,0.1858974358974359,0.44871794871794873
2014-10-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,411057,132835,70347,2014-10-21,62488,0.1520178466733324,0.07391795761509316,0.3333333333333333,0.12179487179487179
2014-10-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,414410,128420,68353,2014-10-28,60067,0.14494582659684854,0.06354251918439073,0.32051282051282054,0.16025641025641027
2014-11-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,417377,113324,74519,2014-11-04,38805,0.09297349877928109,0.014404644806374878,0.12179487179487179,0.40384615384615385
2014-11-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,443422,110478,79863,2014-11-11,30615,0.06904258246095142,-0.03701615753226219,0.0641025641025641,0.6666666666666666
2014-11-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,459657,119566,71166,2014-11-18,48400,0.10529590542513222,-0.046721941248200186,0.19230769230769232,0.7371794871794872
2014-11-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,388145,113999,59549,2014-11-25,54450,0.1402826263380953,-0.004663200258753247,0.3076923076923077,0.4807692307692308
2014-12-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,368121,117804,49170,2014-12-02,68634,0.18644413114166267,0.09347063236238158,0.47435897435897434,0.08974358974358974
2014-12-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,375323,130648,39985,2014-12-09,90663,0.2415599363748025,0.1725173539138511,0.6602564102564102,0.01282051282051282
2014-12-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,371743,127571,35746,2014-12-16,91825,0.24701204864651116,0.14171614322137893,0.6666666666666666,0.02564102564102564
2014-12-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,375212,123087,40890,2014-12-23,82197,0.2190681534705713,0.078785527132476,0.6025641025641025,0.1282051282051282
2014-12-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,373982,124928,37878,2014-12-30,87050,0.2327652132990358,0.04632108215737313,0.6666666666666666,0.2564102564102564
2015-01-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,394021,128325,34129,2015-01-06,94196,0.2390634001741024,-0.002496536200700089,0.6730769230769231,0.48717948717948717
2015-01-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,402108,132173,30232,2015-01-13,101941,0.25351646821252,0.006504419566008834,0.7243589743589743,0.4423076923076923
2015-01-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,430128,155602,26261,2015-01-20,129341,0.30070351151285196,0.08163535804228067,0.8846153846153846,0.12179487179487179
2015-01-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,438279,173110,19873,2015-01-27,153237,0.3496334526637142,0.11686823936467841,0.9807692307692307,0.057692307692307696
2015-02-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,419524,167310,18984,2015-02-03,148326,0.35355784174445326,0.11449444157035085,0.9871794871794872,0.0641025641025641
2015-02-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,393232,140835,21298,2015-02-10,119537,0.30398594214102614,0.05046947392850615,0.8974358974358975,0.25
2015-02-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,389530,128595,32903,2015-02-17,95692,0.24566015454522117,-0.0550433569676308,0.6858974358974359,0.7884615384615384
2015-02-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,399307,124595,35108,2015-02-24,89487,0.2241057632348043,-0.1255276894289099,0.6346153846153846,0.967948717948718
2015-03-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,405124,115279,42320,2015-03-03,72959,0.18009054018029047,-0.1734673015641628,0.46153846153846156,0.9807692307692307
2015-03-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,410918,107032,58359,2015-03-10,48673,0.11844942299923586,-0.18553651914179028,0.23717948717948717,0.9935897435897436
2015-03-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,429738,97847,78623,2015-03-17,19224,0.04473423341663991,-0.20092592112858126,0.03205128205128205,1.0
2015-03-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,433767,98784,87349,2015-03-24,11435,0.026362079180758332,-0.19774368405404597,0.00641025641025641,0.9935897435897436
2015-03-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,387585,103808,67752,2015-03-31,36056,0.09302733593921333,-0.08706320424107714,0.14743589743589744,0.8653846153846154
2015-04-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,390571,112747,57072,2015-04-07,55675,0.14254770579484907,0.024098282795613213,0.358974358974359,0.30128205128205127
2015-04-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,395089,110439,62390,2015-04-14,48049,0.1216156359706294,0.07688140255398948,0.27564102564102566,0.1346153846153846
2015-04-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,397379,108259,60134,2015-04-21,48125,0.12110604737542749,0.09474396819466915,0.27564102564102566,0.10256410256410256
2015-04-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,403575,114952,64369,2015-04-28,50583,0.12533729790001857,0.03230996196080524,0.30128205128205127,0.3076923076923077
2015-05-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,399988,98957,76100,2015-05-05,22857,0.05714421432642979,-0.08540349146841927,0.0641025641025641,0.8525641025641025
2015-05-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,405612,104207,76488,2015-05-12,27719,0.06833870792777334,-0.05327692804285605,0.08333333333333333,0.7435897435897436
2015-05-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,428597,132306,53689,2015-05-19,78617,0.18342872208624886,0.06232267471082137,0.5384615384615384,0.20512820512820512
2015-05-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,411961,125069,58825,2015-05-26,66244,0.1608016292804416,0.035464331380423014,0.44871794871794873,0.2948717948717949
2015-06-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,398724,125229,63482,2015-06-02,61747,0.1548615082111937,0.09771729388476391,0.4423076923076923,0.09615384615384616
2015-06-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,406069,121125,83486,2015-06-09,37639,0.09269114362337436,0.024352435695601013,0.15384615384615385,0.33974358974358976
2015-06-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,415718,124527,89529,2015-06-16,34998,0.0841868766808269,-0.09924184540542196,0.1346153846153846,0.9166666666666666
2015-06-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,430978,124843,84927,2015-06-23,39916,0.09261725656530032,-0.06818437271514127,0.16025641025641027,0.8012820512820513
2015-06-30T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,442301,115188,99565,2015-06-30,15623,0.03532209965611654,-0.11953940855507716,0.019230769230769232,0.9294871794871795
2015-07-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,452145,111482,109383,2015-07-07,2099,0.004642316071171859,-0.0880488275522025,0.0,0.8717948717948718
2015-07-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,462664,108413,109536,2015-07-14,-1123,-0.0024272474192934827,-0.08661412410012038,0.0,0.8525641025641025
2015-07-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,459760,106297,119853,2015-07-21,-13556,-0.029484948668870716,-0.12210220523417104,0.0,0.9294871794871795
2015-07-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,438282,106284,120917,2015-07-28,-14633,-0.03338717994350669,-0.06870927959962322,0.0,0.7756410256410257
2015-08-04T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,434273,103573,114860,2015-08-04,-11287,-0.025990563539524676,-0.030632879610696537,0.01282051282051282,0.6217948717948718
2015-08-11T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,435489,108507,113937,2015-08-11,-5430,-0.012468742034816035,-0.010041494615522553,0.019230769230769232,0.5576923076923077
2015-08-18T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,432728,112075,104158,2015-08-18,7917,0.018295557486458006,0.04778050615532872,0.038461538461538464,0.2692307692307692
2015-08-25T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,432154,119456,78842,2015-08-25,40614,0.09398038662143587,0.12736756656494258,0.23717948717948717,0.038461538461538464
2015-09-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,410274,112641,72044,2015-09-01,40597,0.09895094497823406,0.12494150851775873,0.2692307692307692,0.057692307692307696
2015-09-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,421732,112684,85859,2015-09-08,26825,0.06360674551610976,0.07607548755092579,0.1282051282051282,0.16025641025641027
2015-09-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,413333,104300,95493,2015-09-15,8807,0.02130727524780262,0.003011717761344613,0.04487179487179487,0.46153846153846156
2015-09-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,419304,107531,86702,2015-09-22,20829,0.04967517600595272,-0.044305210615483155,0.10897435897435898,0.6602564102564102
2015-09-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,415700,112633,72069,2015-09-29,40564,0.09757998556651432,-0.0013709594117197466,0.28846153846153844,0.4807692307692308
2015-10-06T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,430228,115414,69576,2015-10-06,45838,0.10654350716364347,0.04293676164753371,0.3525641025641026,0.2692307692307692
2015-10-13T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,435928,128350,51137,2015-10-13,77213,0.17712328641427025,0.15581601116646762,0.6153846153846154,0.02564102564102564
2015-10-20T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,467792,156199,39855,2015-10-20,116344,0.24870882785511508,0.19903365184916236,0.8269230769230769,0.01282051282051282
2015-10-27T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,466780,147660,33568,2015-10-27,114092,0.24442349715069198,0.14684351158417766,0.8012820512820513,0.038461538461538464
2015-11-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,443900,116702,49495,2015-11-03,67207,0.1514012164902005,0.04485770932655703,0.5384615384615384,0.27564102564102566
2015-11-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,436426,91880,75011,2015-11-10,16869,0.0386526008991215,-0.13847068551514874,0.08333333333333333,0.9423076923076923
2015-11-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,435376,90510,104433,2015-11-17,-13923,-0.03197925471316747,-0.28068808256828254,0.00641025641025641,1.0
2015-11-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,397705,91059,107723,2015-11-24,-16664,-0.04190040356545681,-0.28632390071614877,0.0,1.0
2015-12-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,390940,89982,110548,2015-12-01,-20566,-0.05260653808768609,-0.20400775457788659,0.0,0.9871794871794872
2015-12-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,394128,92488,109910,2015-12-08,-17422,-0.04420391344943775,-0.08285651434855926,0.00641025641025641,0.8012820512820513
2015-12-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,390944,83617,110836,2015-12-15,-27219,-0.06962378243431284,-0.03764452772114538,0.0,0.6282051282051282
2015-12-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,405294,79979,100041,2015-12-22,-20062,-0.04949986923073127,-0.00759946566527446,0.01282051282051282,0.5256410256410257
2015-12-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,401880,76071,103272,2015-12-29,-27201,-0.06768438339802926,-0.015077845310343174,0.00641025641025641,0.5769230769230769
2016-01-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,413688,79732,95659,2016-01-05,-15927,-0.03850002900736787,0.00570388444206988,0.038461538461538464,0.4423076923076923
2016-01-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,397565,82908,82816,2016-01-12,92,0.00023140870046407507,0.06985519113477692,0.08333333333333333,0.1987179487179487
2016-01-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,408835,84054,83615,2016-01-19,439,0.0010737828219208238,0.050573652052652095,0.08974358974358974,0.2564102564102564
2016-01-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,385350,95745,78942,2016-01-26,16803,0.04360451537563254,0.1112888987736618,0.16666666666666666,0.10256410256410256
2016-02-02T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,379185,100566,71530,2016-02-02,29036,0.07657475902264066,0.11507478803000853,0.25,0.08974358974358974
2016-02-09T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,410833,121059,60423,2016-02-09,60636,0.1475928175195274,0.14736140881906334,0.6153846153846154,0.038461538461538464
2016-02-16T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,428912,126219,45206,2016-02-16,81013,0.18888023650539038,0.18780645368346954,0.7371794871794872,0.019230769230769232
2016-02-23T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,445290,141373,32276,2016-02-23,109097,0.24500213344112826,0.20139761806549572,0.8525641025641025,0.01282051282051282
2016-03-01T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,450555,133823,29453,2016-03-01,104370,0.23164763458401305,0.1550728755613724,0.8205128205128205,0.05128205128205128
2016-03-08T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,499110,160317,32890,2016-03-08,127427,0.25530844903928995,0.10771563151976254,0.9102564102564102,0.14743589743589744
2016-03-15T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,493086,159202,29425,2016-03-15,129777,0.26319343887273217,0.07431320236734179,0.9166666666666666,0.22435897435897437
2016-03-22T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,510579,174457,29558,2016-03-22,144899,0.28379349718652747,0.03879136374539921,0.9294871794871795,0.3525641025641026
2016-03-29T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,480461,184135,29930,2016-03-29,154205,0.320952168854496,0.08930453427048296,0.9807692307692307,0.1858974358974359
2016-04-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,474094,186716,33958,2016-04-05,152758,0.3222103633456656,0.06690191430637565,0.9807692307692307,0.26282051282051283
2016-04-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,504523,202500,31866,2016-04-12,170634,0.3382085653181322,0.07501512644540004,0.9871794871794872,0.23076923076923078
2016-04-19T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,503331,208661,34554,2016-04-19,174107,0.3459095505740755,0.062116053387548054,0.9871794871794872,0.2948717948717949
2016-04-26T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,497884,206476,34426,2016-04-26,172050,0.3455624201621261,0.024610251307630115,0.9807692307692307,0.4166666666666667
2016-05-03T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,565774,248842,29947,2016-05-03,218895,0.38689476716851606,0.06468440382285046,1.0,0.27564102564102566
2016-05-10T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,579777,246782,35591,2016-05-10,211191,0.36426246643105886,0.02605390111292666,0.9935897435897436,0.4230769230769231
2016-05-17T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,595077,247059,34618,2016-05-17,212441,0.3569974978028054,0.011087947228729855,0.9871794871794872,0.5
2016-05-24T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,542958,205180,48719,2016-05-24,156461,0.28816409372363977,-0.05739832643848636,0.8846153846153846,0.75
2016-05-31T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,494321,192160,43549,2016-05-31,148611,0.300636630853231,-0.08625813631528506,0.8974358974358975,0.8333333333333334
2016-06-07T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,496330,212061,34695,2016-06-07,177366,0.3573549855942619,-0.0069074808367969864,0.9871794871794872,0.6025641025641025
2016-06-14T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,545357,257500,28260,2016-06-14,229240,0.4203485056577618,0.0633510078549564,1.0,0.2948717948717949
2016-06-21T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,571517,274936,24528,2016-06-21,250408,0.43814619687603346,0.1499821031523937,1.0,0.057692307692307696
2016-06-28T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,613792,285895,24845,2016-06-28,261050,0.4253069443720348,0.12467031351880381,0.9935897435897436,0.10897435897435898
2016-07-05T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,652971,300070,26994,2016-07-05,273076,0.41820540269016543,0.06085041709590355,0.9807692307692307,0.3269230769230769
2016-07-12T00:00:00.000,GOLD - COMMODITY EXCHANGE INC.,088691,633020,296106,36977,2016-07-12,259129,0.4093535749265426,-0.010994930731219155,0.9743589743589743,0.6410256410256411
