trade_date,acquisition_status,evidence_status,canonical_n,cache_exact_n,exact_close,lineage_id,retrieved_at,gap_action,impacted_readiness_cells
2026-04-06,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4649.76527,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-07,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4706.39311,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-08,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4719.47769,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-09,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4766.56409,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-10,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4749.58009,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-11,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4750.52873,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-12,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4750.50252,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-13,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4740.74803,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-14,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4841.71465,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-15,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4790.98573,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-16,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4789.6854,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-17,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4830.60557,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-18,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4834.10038,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-19,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4834.1014,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-20,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4820.47575,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-21,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4719.56596,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-22,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4739.78055,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-23,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4693.67161,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-24,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4709.65804,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-25,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4708.59504,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-26,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4707.28437,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-27,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4681.67029,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-28,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4596.47098,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-29,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4543.91802,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-04-30,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4621.32118,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-04"",""EMERGENCY_REVERSAL:2026-04"",""FAST:2026-04"",""FAST:2026-05"",""MONTHLY_DIRECTION_3M:2026-05"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-04"",""SLOW:2026-05""]"
2026-05-01,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4614.83277,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-02,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4613.27308,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-03,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4613.28448,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-04,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4523.59841,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-05,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4556.92512,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-06,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4690.91268,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-07,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4689.4371,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-08,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4716.2703,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-09,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4715.4877,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-10,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4715.48243,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-11,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4735.46064,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-12,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4715.30897,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-13,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4688.61014,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-14,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4651.91243,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-15,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4540.14677,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-16,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4537.72547,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-17,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4537.71527,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-18,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4566.17371,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-19,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4481.85399,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-20,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4544.05897,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-21,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4543.10657,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-22,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4508.84161,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
2026-05-23,AVAILABLE,RESEARCH_CACHE_UNIQUE_EXACT_16_59_CLOSE_ONLY,0,1,4505.65833,,,EXACT_OHLC_REPROBE_REQUIRED_BEFORE_CONTROLLED_WRITE,"[""EMERGENCY_LEVEL:2026-05"",""EMERGENCY_REVERSAL:2026-05"",""FAST:2026-05"",""FAST:2026-06"",""MONTHLY_DIRECTION_3M:2026-06"",""MONTHLY_DIRECTION_3M:2026-07"",""MONTHLY_DIRECTION_3M:2026-08"",""SLOW:2026-05"",""SLOW:2026-06""]"
